shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
25267,49.75687,-123.14131,32,4001
25267,49.75664,-123.14121,33,4027
25267,49.75564,-123.14124,34,4136
25267,49.75452,-123.14134,35,4263
25267,49.75323,-123.14132,36,4407
25267,49.75282,-123.14122,37,4451
25267,49.75215,-123.14078,38,4529
25267,49.75177,-123.14075,39,4569
25267,49.75067,-123.14117,40,4694
25267,49.74901,-123.14131,41,4877
25267,49.74803,-123.14131,42,4985
25267,49.74771,-123.1412,43,5019
25267,49.74689,-123.14052,44,5121
25267,49.74625,-123.13968,45,5211
25267,49.74566,-123.13833,46,5325
25267,49.74545,-123.13807,47,5353
25267,49.74525,-123.13801,48,5374
25267,49.74472,-123.13807,49,5431
25267,49.74456,-123.13818,50,5452
25267,49.74343,-123.13823,51,5578
25267,49.74272,-123.13816,52,5654
25267,49.74191,-123.13744,53,5759
25267,49.74179,-123.13724,54,5781
25267,49.74156,-123.13708,55,5807
25267,49.74081,-123.13699,56,5887
25267,49.74081,-123.13546,57,5996
25267,49.7408,-123.13393,58,6103
25267,49.74074,-123.13202,59,6246
25267,49.74079,-123.13153,60,6287
25267,49.74014,-123.13156,61,6362
25267,49.73916,-123.13151,62,6474
25267,49.73837,-123.13153,63,6563
25267,49.73577,-123.13146,64,6854
25267,49.73553,-123.13148,65,6880
25267,49.73504,-123.13146,66,6935
25267,49.73503,-123.13467,67,7163
25267,49.73465,-123.13493,68,7224
25267,49.73355,-123.13495,69,7346
25267,49.73266,-123.13531,70,7446
25267,49.73178,-123.13609,71,7559
25267,49.7307,-123.13771,72,7726
25267,49.72935,-123.14104,73,8007
25267,49.72855,-123.14313,74,8182
25267,49.72851,-123.14347,75,8206
25267,49.72867,-123.1439,76,8242
25267,49.72887,-123.14412,77,8269
25267,49.72913,-123.14423,78,8298
25267,49.72928,-123.14402,79,8320
25267,49.72924,-123.14367,80,8346
25267,49.72827,-123.14223,81,8493
25267,49.72779,-123.14112,82,8588
25267,49.72751,-123.14084,83,8624
25267,49.72663,-123.14066,84,8722
25267,49.72662,-123.14099,85,8745
25267,49.72669,-123.14126,86,8766
25267,49.72646,-123.14131,87,8792
25267,49.72617,-123.14129,88,8823
25267,49.72551,-123.14152,89,8906
25267,49.72519,-123.14148,90,8943
25267,49.72519,-123.14072,91,8997
25267,49.72624,-123.14064,92,9111
25267,49.72735,-123.14078,93,9233
25267,49.72766,-123.14096,94,9269
25267,49.7279,-123.14133,95,9306
25267,49.72827,-123.14223,96,9382
25267,49.72924,-123.14367,97,9529
25267,49.72944,-123.1441,98,9566
25267,49.7297,-123.1458,99,9690
25267,49.72987,-123.14692,100,9771
25267,49.72976,-123.14873,101,9899
25267,49.72972,-123.1495,102,9958
25267,49.7295,-123.1512,103,10086
25267,49.72929,-123.15317,104,10229
25267,49.72928,-123.15356,105,10259
25267,49.7292,-123.15405,106,10298
25267,49.72908,-123.1544,107,10326
25267,49.72797,-123.15578,108,10487
25267,49.72765,-123.15587,109,10525
25267,49.72758,-123.15529,110,10567
25267,49.72736,-123.15488,111,10606
25267,49.72719,-123.15474,112,10626
25267,49.72697,-123.15464,113,10651
25267,49.72582,-123.15465,114,10778
25267,49.72459,-123.15465,115,10915
25267,49.72366,-123.15465,116,11017
25267,49.7233,-123.15471,117,11060
25267,49.72281,-123.15465,118,11117
25267,49.72281,-123.15259,119,11265
25267,49.72271,-123.15086,120,11388
25267,49.72257,-123.15065,121,11409
25267,49.7215,-123.15049,122,11528
25267,49.72125,-123.15054,123,11559
25267,49.72109,-123.15048,124,11579
25267,49.71895,-123.15047,125,11815
25267,49.71872,-123.15053,126,11843
25267,49.71824,-123.15048,127,11899
25267,49.71826,-123.15343,128,12111
25267,49.71826,-123.15487,129,12214
25267,49.71782,-123.15502,130,12265
25267,49.71756,-123.15508,131,12296
25267,49.71709,-123.15561,132,12360
25267,49.71623,-123.15709,133,12503
25267,49.71594,-123.1574,134,12541
25267,49.71545,-123.15764,135,12597
25267,49.71421,-123.15769,136,12735
25267,49.71365,-123.15764,137,12796
25267,49.71321,-123.15745,138,12847
25267,49.71169,-123.15638,139,13037
25267,49.71137,-123.15624,140,13077
25267,49.71055,-123.15542,141,13187
25267,49.70988,-123.15423,142,13300
25267,49.7097,-123.15398,143,13326
25267,49.70905,-123.15351,144,13409
25267,49.70784,-123.15252,145,13562
25267,49.70685,-123.15213,146,13676
25267,49.70484,-123.15143,147,13902
25267,49.70458,-123.1513,148,13935
25267,49.70381,-123.14975,149,14077
25267,49.70352,-123.14917,150,14128
25267,49.70317,-123.14964,151,14179
25267,49.70158,-123.15089,152,14376
25267,49.7016,-123.15239,153,14484
25267,49.70165,-123.15312,154,14540
25267,49.70162,-123.15401,155,14608
25267,49.70084,-123.15469,156,14708
25267,49.70001,-123.15538,157,14812
25267,49.69924,-123.15603,158,14909
25267,49.69879,-123.15485,159,15006
25267,49.69734,-123.15613,160,15194
25269,49.69734,-123.15613,0,0
25269,49.69718,-123.1562,1,20
25269,49.69673,-123.15496,2,122
25269,49.69781,-123.15396,3,266
25269,49.69998,-123.15223,4,542
25269,49.70024,-123.15191,5,585
25269,49.70158,-123.15089,6,756
25269,49.702,-123.15045,7,818
25269,49.70271,-123.15001,8,908
25269,49.70294,-123.14966,9,944
25269,49.70348,-123.14918,10,1011
25269,49.70427,-123.15068,11,1150
25269,49.70458,-123.15122,12,1201
25269,49.70482,-123.15133,13,1233
25269,49.70634,-123.15195,14,1412
25269,49.70757,-123.15233,15,1554
25269,49.70846,-123.15296,16,1666
25269,49.70939,-123.15373,17,1781
25269,49.70966,-123.15386,18,1817
25269,49.71037,-123.15514,19,1941
25269,49.71094,-123.15585,20,2021
25269,49.71191,-123.15644,21,2141
25269,49.71353,-123.15751,22,2344
25269,49.71372,-123.15766,23,2371
25269,49.71507,-123.15765,24,2520
25269,49.71559,-123.1576,25,2577
25269,49.71594,-123.1574,26,2618
25269,49.71623,-123.15709,27,2656
25269,49.71686,-123.15603,28,2759
25269,49.71729,-123.15534,29,2828
25269,49.71786,-123.15487,30,2902
25269,49.71801,-123.15491,31,2923
25269,49.71826,-123.15487,32,2950
25269,49.71826,-123.15343,33,3053
25269,49.71825,-123.15149,34,3192
25269,49.71824,-123.15048,35,3265
25269,49.71877,-123.15039,36,3329
25269,49.71895,-123.15047,37,3355
25269,49.72025,-123.15046,38,3498
25269,49.7215,-123.15049,39,3636
25269,49.72167,-123.15041,40,3660
25269,49.72208,-123.15051,41,3711
25269,49.72257,-123.15048,42,3765
25269,49.72269,-123.15026,43,3785
25269,49.72291,-123.15032,44,3810
25269,49.72297,-123.15065,45,3834
25269,49.72279,-123.15087,46,3858
25269,49.72283,-123.15164,47,3916
25269,49.72281,-123.15465,48,4136
25269,49.72324,-123.15457,49,4190
25269,49.7235,-123.15466,50,4224
25269,49.72459,-123.15465,51,4344
25269,49.72582,-123.15465,52,4481
25269,49.72697,-123.15464,53,4608
25269,49.72719,-123.15474,54,4633
25269,49.72736,-123.15488,55,4653
25269,49.72758,-123.15529,56,4692
25269,49.72765,-123.15551,57,4712
25269,49.72765,-123.15587,58,4741
25269,49.72783,-123.15586,59,4761
25269,49.72893,-123.15465,60,4910
25269,49.72908,-123.1544,61,4934
25269,49.7292,-123.15405,62,4962
25269,49.72926,-123.15298,63,5043
25269,49.72936,-123.15255,64,5080
25269,49.72947,-123.15099,65,5197
25269,49.72971,-123.14921,66,5333
25269,49.72976,-123.14812,67,5416
25269,49.72985,-123.14771,68,5451
25269,49.72987,-123.14692,69,5506
25269,49.72966,-123.14554,70,5606
25269,49.72944,-123.1441,71,5711
25269,49.72924,-123.14367,72,5748
25269,49.7285,-123.14258,73,5860
25269,49.72827,-123.14223,74,5895
25269,49.72779,-123.14112,75,5990
25269,49.72751,-123.14084,76,6026
25269,49.72663,-123.14066,77,6124
25269,49.72662,-123.14099,78,6147
25269,49.72669,-123.14126,79,6168
25269,49.72646,-123.14131,80,6194
25269,49.72617,-123.14129,81,6225
25269,49.72551,-123.14152,82,6308
25269,49.72519,-123.14148,83,6345
25269,49.72519,-123.14072,84,6399
25269,49.72648,-123.14065,85,6539
25269,49.72751,-123.14084,86,6653
25269,49.72779,-123.14112,87,6689
25269,49.72827,-123.14223,88,6784
25269,49.72924,-123.14367,89,6931
25269,49.72944,-123.1441,90,6968
25269,49.72966,-123.14554,91,7073
25269,49.72984,-123.14579,92,7100
25269,49.73007,-123.14587,93,7125
25269,49.73121,-123.14505,94,7263
25269,49.73218,-123.14405,95,7390
25269,49.73337,-123.14275,96,7558
25269,49.73351,-123.14278,97,7579
25269,49.73441,-123.14195,98,7695
25269,49.73499,-123.1414,99,7770
25269,49.73499,-123.13976,100,7887
25269,49.73497,-123.13732,101,8067
25269,49.73503,-123.13543,102,8207
25269,49.73505,-123.13378,103,8324
25269,49.73505,-123.13207,104,8446
25269,49.73504,-123.13146,105,8489
25269,49.7358,-123.13138,106,8578
25269,49.73833,-123.13148,107,8865
25269,49.73848,-123.1314,108,8887
25269,49.74027,-123.13151,109,9091
25269,49.74045,-123.13143,110,9116
25269,49.74079,-123.13153,111,9160
25269,49.74071,-123.12993,112,9273
25269,49.7405,-123.12904,113,9338
25269,49.73999,-123.12798,114,9431
25269,49.73918,-123.12714,115,9537
25269,49.73914,-123.12675,116,9573
25269,49.73922,-123.12507,117,9694
25269,49.74007,-123.12404,118,9815
25269,49.74037,-123.12368,119,9856
25269,49.74028,-123.12348,120,9876
25269,49.73929,-123.12356,121,9983
25269,49.73858,-123.12345,122,10061
25269,49.7384,-123.12332,123,10082
25269,49.73775,-123.12218,124,10188
25269,49.73752,-123.12168,125,10231
25269,49.7379,-123.12092,126,10311
25269,49.7381,-123.12083,127,10341
25269,49.73923,-123.11937,128,10505
25269,49.73956,-123.11899,129,10550
25269,49.73992,-123.1188,130,10594
25269,49.74028,-123.11889,131,10638
25269,49.74029,-123.11687,132,10783
25269,49.74022,-123.11656,133,10805
25269,49.74029,-123.11626,134,10827
25269,49.74024,-123.11508,135,10916
25269,49.74029,-123.11056,136,11247
25269,49.74024,-123.11026,137,11268
25269,49.74033,-123.10951,138,11320
25269,49.74023,-123.10905,139,11363
25269,49.7403,-123.1088,140,11389
25269,49.74014,-123.10762,141,11475
25269,49.73949,-123.10608,142,11606
25269,49.73942,-123.10577,143,11628
25269,49.7394,-123.10549,144,11648
25269,49.73961,-123.10417,145,11741
25269,49.73959,-123.10382,146,11765
25269,49.73951,-123.10348,147,11790
25269,49.73937,-123.10319,148,11815
25269,49.7391,-123.10292,149,11849
25269,49.73759,-123.1024,150,12019
25269,49.73706,-123.10218,151,12076
25269,49.73685,-123.10197,152,12101
25269,49.73666,-123.10165,153,12129
25269,49.73643,-123.10095,154,12186
25269,49.73654,-123.10013,155,12246
25269,49.73687,-123.09908,156,12334
25269,49.73702,-123.09911,157,12355
25269,49.737,-123.09945,158,12382
25269,49.73686,-123.09976,159,12409
25269,49.73667,-123.10057,160,12470
25269,49.73673,-123.10101,161,12501
25269,49.73691,-123.10158,162,12544
25269,49.73751,-123.10209,163,12615
25269,49.73759,-123.1024,164,12638
25269,49.73869,-123.10268,165,12766
25269,49.73885,-123.10282,166,12790
25269,49.7391,-123.10292,167,12817
25269,49.73937,-123.10319,168,12851
25269,49.73951,-123.10348,169,12876
25269,49.73961,-123.10396,170,12911
25269,49.7396,-123.1043,171,12934
25269,49.7394,-123.10549,172,13018
25269,49.73943,-123.10588,173,13045
25269,49.74007,-123.10742,174,13176
25269,49.74016,-123.10772,175,13198
25269,49.74038,-123.11,176,13361
25269,49.74053,-123.11018,177,13382
25269,49.74075,-123.11013,178,13413
25269,49.74111,-123.11021,179,13458
25269,49.7411,-123.10778,180,13633
25269,49.74105,-123.10746,181,13660
25269,49.74129,-123.10527,182,13823
25269,49.74138,-123.10484,183,13854
25269,49.74239,-123.10362,184,14000
25269,49.7429,-123.10326,185,14066
25269,49.74312,-123.10332,186,14088
25269,49.74381,-123.10424,187,14186
25269,49.74392,-123.10484,188,14232
25269,49.74413,-123.10508,189,14265
25269,49.74492,-123.10618,190,14388
25269,49.74575,-123.1072,191,14505
25269,49.74594,-123.10734,192,14532
25269,49.7461,-123.1077,193,14567
25269,49.74612,-123.10801,194,14588
25269,49.74602,-123.1083,195,14612
25269,49.74584,-123.10847,196,14634
25269,49.7449,-123.10826,197,14737
25269,49.74375,-123.10727,198,14879
25269,49.74355,-123.10716,199,14906
25269,49.74306,-123.1066,200,14977
25269,49.74243,-123.10555,201,15079
25269,49.74226,-123.10539,202,15099
25269,49.74208,-123.1053,203,15119
25269,49.74139,-123.1053,204,15193
25269,49.74112,-123.10649,205,15294
25269,49.74111,-123.11021,206,15559
25269,49.74248,-123.11022,207,15711
25269,49.74333,-123.11013,208,15811
25269,49.74429,-123.11022,209,15923
25269,49.74664,-123.11021,210,16182
25269,49.74728,-123.11021,211,16254
25269,49.74732,-123.11044,212,16274
25287,49.69734,-123.15613,0,0
25287,49.69718,-123.1562,1,20
25287,49.69673,-123.15496,2,122
25287,49.69781,-123.15396,3,266
25287,49.69998,-123.15223,4,542
25287,49.70024,-123.15191,5,585
25287,49.70158,-123.15089,6,756
25287,49.702,-123.15045,7,818
25287,49.70271,-123.15001,8,908
25287,49.70294,-123.14966,9,944
25287,49.70348,-123.14918,10,1011
25287,49.70427,-123.15068,11,1150
25287,49.70458,-123.15122,12,1201
25287,49.70482,-123.15133,13,1233
25287,49.70634,-123.15195,14,1412
25287,49.70757,-123.15233,15,1554
25287,49.70846,-123.15296,16,1666
25287,49.70939,-123.15373,17,1781
25287,49.70966,-123.15386,18,1817
25287,49.71037,-123.15514,19,1941
25287,49.71094,-123.15585,20,2021
25287,49.71191,-123.15644,21,2141
25287,49.71353,-123.15751,22,2344
25287,49.71372,-123.15766,23,2371
25287,49.71507,-123.15765,24,2520
25287,49.71559,-123.1576,25,2577
25287,49.71594,-123.1574,26,2618
25287,49.71623,-123.15709,27,2656
25287,49.71686,-123.15603,28,2759
25287,49.71729,-123.15534,29,2828
25287,49.71786,-123.15487,30,2902
25287,49.71801,-123.15491,31,2923
25287,49.71826,-123.15487,32,2950
25287,49.71826,-123.15343,33,3053
25287,49.71825,-123.15149,34,3192
25287,49.71824,-123.15048,35,3265
25287,49.71877,-123.15039,36,3329
25287,49.71895,-123.15047,37,3355
25287,49.72025,-123.15046,38,3498
25287,49.7215,-123.15049,39,3636
25287,49.72167,-123.15041,40,3660
25287,49.72208,-123.15051,41,3711
25287,49.72257,-123.15048,42,3765
25287,49.72269,-123.15026,43,3785
25287,49.72291,-123.15032,44,3810
25287,49.72297,-123.15065,45,3834
25287,49.72279,-123.15087,46,3858
25287,49.72283,-123.15164,47,3916
25287,49.72281,-123.15465,48,4136
25287,49.72324,-123.15457,49,4190
25287,49.7235,-123.15466,50,4224
25287,49.72459,-123.15465,51,4344
25287,49.72582,-123.15465,52,4481
25287,49.72697,-123.15464,53,4608
25287,49.72719,-123.15474,54,4633
25287,49.72736,-123.15488,55,4653
25287,49.72758,-123.15529,56,4692
25287,49.72765,-123.15551,57,4712
25287,49.72765,-123.15587,58,4741
25287,49.72783,-123.15586,59,4761
25287,49.72893,-123.15465,60,4910
25287,49.72908,-123.1544,61,4934
25287,49.7292,-123.15405,62,4962
25287,49.72926,-123.15298,63,5043
25287,49.72936,-123.15255,64,5080
25287,49.72947,-123.15099,65,5197
25287,49.72971,-123.14921,66,5333
25287,49.72976,-123.14812,67,5416
25287,49.72985,-123.14771,68,5451
25287,49.72987,-123.14692,69,5506
25287,49.72966,-123.14554,70,5606
25287,49.72944,-123.1441,71,5711
25287,49.72924,-123.14367,72,5748
25287,49.7285,-123.14258,73,5860
25287,49.72827,-123.14223,74,5895
25287,49.72779,-123.14112,75,5990
25287,49.72751,-123.14084,76,6026
25287,49.72663,-123.14066,77,6124
25287,49.72662,-123.14099,78,6147
25287,49.72669,-123.14126,79,6168
25287,49.72646,-123.14131,80,6194
25287,49.72617,-123.14129,81,6225
25287,49.72551,-123.14152,82,6308
25287,49.72519,-123.14148,83,6345
25287,49.72519,-123.14072,84,6399
25287,49.72648,-123.14065,85,6539
25287,49.72751,-123.14084,86,6653
25287,49.72779,-123.14112,87,6689
25287,49.72827,-123.14223,88,6784
25287,49.72924,-123.14367,89,6931
25287,49.72944,-123.1441,90,6968
25287,49.72966,-123.14554,91,7073
25287,49.72984,-123.14579,92,7100
25287,49.73007,-123.14587,93,7125
25287,49.73121,-123.14505,94,7263
25287,49.73218,-123.14405,95,7390
25287,49.73337,-123.14275,96,7558
25287,49.73314,-123.14311,97,7594
25287,49.7342,-123.14214,98,7730
25287,49.73499,-123.1414,99,7832
25287,49.73581,-123.14058,100,7940
25287,49.73662,-123.13973,101,8049
25287,49.73679,-123.13945,102,8081
25287,49.73789,-123.13838,103,8229
25287,49.73822,-123.13793,104,8284
25287,49.73897,-123.13724,105,8386
25287,49.73915,-123.13709,106,8408
25287,49.74081,-123.13699,107,8592
25287,49.74081,-123.13546,108,8701
25287,49.7408,-123.13393,109,8808
25287,49.74074,-123.13202,110,8951
25287,49.74079,-123.13153,111,8992
25287,49.74014,-123.13156,112,9067
25287,49.73916,-123.13151,113,9179
25287,49.73837,-123.13153,114,9268
25287,49.73577,-123.13146,115,9559
25287,49.73553,-123.13148,116,9585
25287,49.73504,-123.13146,117,9640
25287,49.73504,-123.12917,118,9805
25287,49.73506,-123.12688,119,9969
25287,49.73501,-123.12652,120,10000
25287,49.73507,-123.12344,121,10226
25287,49.73507,-123.12315,122,10247
25287,49.73539,-123.12306,123,10280
25287,49.73554,-123.12281,124,10306
25287,49.736,-123.12105,125,10443
25287,49.73635,-123.11997,126,10529
25287,49.7367,-123.11933,127,10588
25287,49.73773,-123.11806,128,10734
25287,49.73855,-123.11728,129,10839
25287,49.73963,-123.11674,130,10961
25287,49.74003,-123.11665,131,11005
25287,49.74024,-123.11651,132,11029
25287,49.74024,-123.11508,133,11136
25287,49.74029,-123.11056,134,11467
25287,49.74024,-123.11026,135,11488
25287,49.74033,-123.10951,136,11540
25287,49.74023,-123.10905,137,11583
25287,49.7403,-123.1088,138,11609
25287,49.74014,-123.10762,139,11695
25287,49.73949,-123.10608,140,11826
25287,49.73942,-123.10577,141,11848
25287,49.7394,-123.10549,142,11868
25287,49.73961,-123.10417,143,11961
25287,49.73959,-123.10382,144,11985
25287,49.73951,-123.10348,145,12010
25287,49.73937,-123.10319,146,12035
25287,49.7391,-123.10292,147,12069
25287,49.73759,-123.1024,148,12239
25287,49.73706,-123.10218,149,12296
25287,49.73685,-123.10197,150,12321
25287,49.73666,-123.10165,151,12349
25287,49.73643,-123.10095,152,12406
25287,49.73654,-123.10013,153,12466
25287,49.73687,-123.09908,154,12554
25288,49.73687,-123.09908,0,0
25288,49.73702,-123.09911,1,21
25288,49.737,-123.09945,2,48
25288,49.73686,-123.09976,3,75
25288,49.73667,-123.10057,4,136
25288,49.73673,-123.10101,5,167
25288,49.73691,-123.10158,6,210
25288,49.73751,-123.10209,7,281
25288,49.73759,-123.1024,8,304
25288,49.73869,-123.10268,9,432
25288,49.73885,-123.10282,10,456
25288,49.7391,-123.10292,11,483
25288,49.73937,-123.10319,12,517
25288,49.73951,-123.10348,13,542
25288,49.73961,-123.10396,14,577
25288,49.7396,-123.1043,15,600
25288,49.7394,-123.10549,16,684
25288,49.73943,-123.10588,17,711
25288,49.74007,-123.10742,18,842
25288,49.74016,-123.10772,19,864
25288,49.74038,-123.11,20,1027
25288,49.74044,-123.11028,21,1047
25288,49.7404,-123.11082,22,1088
25288,49.74037,-123.11581,23,1450
25288,49.74041,-123.1161,24,1475
25288,49.74038,-123.11634,25,1495
25288,49.74044,-123.11662,26,1515
25288,49.74026,-123.11673,27,1537
25288,49.74003,-123.11665,28,1562
25288,49.73907,-123.11696,29,1669
25288,49.73795,-123.11783,30,1804
25288,49.73681,-123.11919,31,1963
25288,49.73622,-123.12028,32,2064
25288,49.73554,-123.12281,33,2261
25288,49.73541,-123.12325,34,2296
25288,49.73507,-123.12344,35,2335
25288,49.73506,-123.12688,36,2582
25288,49.73504,-123.12917,37,2746
25288,49.73508,-123.13095,38,2878
25288,49.73504,-123.13146,39,2918
25288,49.7358,-123.13138,40,3007
25288,49.73833,-123.13148,41,3294
25288,49.73848,-123.1314,42,3316
25288,49.74027,-123.13151,43,3520
25288,49.74045,-123.13143,44,3545
25288,49.74079,-123.13153,45,3589
25288,49.74084,-123.13243,46,3657
25288,49.7408,-123.13275,47,3684
25288,49.74081,-123.13418,48,3786
25288,49.74081,-123.13577,49,3897
25288,49.74081,-123.13699,50,3984
25288,49.73977,-123.13707,51,4102
25288,49.73929,-123.13702,52,4159
25288,49.73897,-123.13724,53,4196
25288,49.73789,-123.13838,54,4341
25288,49.73707,-123.13926,55,4450
25288,49.73687,-123.13954,56,4482
25288,49.73581,-123.14058,57,4624
25288,49.73499,-123.1414,58,4732
25288,49.7342,-123.14214,59,4834
25288,49.73393,-123.14245,60,4873
25288,49.73252,-123.14369,61,5056
25288,49.7315,-123.14483,62,5192
25288,49.72975,-123.14608,63,5403
25288,49.72954,-123.14457,64,5512
25288,49.72944,-123.1441,65,5547
25288,49.72924,-123.14367,66,5584
25288,49.72827,-123.14223,67,5731
25288,49.72779,-123.14112,68,5826
25288,49.72751,-123.14084,69,5862
25288,49.72663,-123.14066,70,5960
25288,49.72662,-123.14099,71,5983
25288,49.72669,-123.14126,72,6004
25288,49.72646,-123.14131,73,6030
25288,49.72617,-123.14129,74,6061
25288,49.72551,-123.14152,75,6144
25288,49.72519,-123.14148,76,6181
25288,49.72519,-123.14072,77,6235
25288,49.72624,-123.14064,78,6349
25288,49.72735,-123.14078,79,6471
25288,49.72766,-123.14096,80,6507
25288,49.7279,-123.14133,81,6544
25288,49.72827,-123.14223,82,6620
25288,49.72924,-123.14367,83,6767
25288,49.72944,-123.1441,84,6804
25288,49.7297,-123.1458,85,6928
25288,49.72987,-123.14692,86,7009
25288,49.72976,-123.14873,87,7137
25288,49.72972,-123.1495,88,7196
25288,49.7295,-123.1512,89,7324
25288,49.72929,-123.15317,90,7467
25288,49.72928,-123.15356,91,7497
25288,49.7292,-123.15405,92,7536
25288,49.72908,-123.1544,93,7564
25288,49.72797,-123.15578,94,7725
25288,49.72765,-123.15587,95,7763
25288,49.72758,-123.15529,96,7805
25288,49.72736,-123.15488,97,7844
25288,49.72719,-123.15474,98,7864
25288,49.72697,-123.15464,99,7889
25288,49.72582,-123.15465,100,8016
25288,49.72459,-123.15465,101,8153
25288,49.72366,-123.15465,102,8255
25288,49.7233,-123.15471,103,8298
25288,49.72281,-123.15465,104,8355
25288,49.72281,-123.15259,105,8503
25288,49.72271,-123.15086,106,8626
25288,49.72257,-123.15065,107,8647
25288,49.7215,-123.15049,108,8766
25288,49.72125,-123.15054,109,8797
25288,49.72109,-123.15048,110,8817
25288,49.71895,-123.15047,111,9053
25288,49.71872,-123.15053,112,9081
25288,49.71824,-123.15048,113,9137
25288,49.71826,-123.15343,114,9349
25288,49.71826,-123.15487,115,9452
25288,49.71782,-123.15502,116,9503
25288,49.71756,-123.15508,117,9534
25288,49.71709,-123.15561,118,9598
25288,49.71623,-123.15709,119,9741
25288,49.71594,-123.1574,120,9779
25288,49.71545,-123.15764,121,9835
25288,49.71421,-123.15769,122,9973
25288,49.71365,-123.15764,123,10034
25288,49.71321,-123.15745,124,10085
25288,49.71169,-123.15638,125,10275
25288,49.71137,-123.15624,126,10315
25288,49.71055,-123.15542,127,10425
25288,49.70988,-123.15423,128,10538
25288,49.7097,-123.15398,129,10564
25288,49.70905,-123.15351,130,10647
25288,49.70784,-123.15252,131,10800
25288,49.70685,-123.15213,132,10914
25288,49.70484,-123.15143,133,11140
25288,49.70458,-123.1513,134,11173
25288,49.70381,-123.14975,135,11315
25288,49.70352,-123.14917,136,11366
25288,49.70317,-123.14964,137,11417
25288,49.70158,-123.15089,138,11614
25288,49.7016,-123.15239,139,11722
25288,49.70165,-123.15312,140,11778
25288,49.70162,-123.15401,141,11846
25288,49.70084,-123.15469,142,11946
25288,49.70001,-123.15538,143,12050
25288,49.69924,-123.15603,144,12147
25288,49.69879,-123.15485,145,12244
25288,49.69734,-123.15613,146,12432
25296,49.69734,-123.15613,0,0
25296,49.71727,-123.15336,1,3200
