,stop_code,stop_name,stop_lat,stop_lon,geometry
292,102944,Sutherland Ave at Pacific Crt,49.88025,-119.47239,POINT (-119.47239 49.88025)
293,102927,Sutherland Ave at Gordon Dr,49.88026,-119.47594,POINT (-119.47594 49.88026)
294,102917,Sutherland Ave at Bowes St,49.87987,-119.48026,POINT (-119.48026 49.87987)
295,102906,Sutherland Ave at Ethel St,49.87987,-119.4831,POINT (-119.4831 49.87987)
296,102897,Richter St at Sutherland Ave,49.88004,-119.48842,POINT (-119.48842 49.88004)
297,102887,Richter St at DeHart Ave,49.8822,-119.48838,POINT (-119.48838 49.8822)
298,140055,K.L.O. Rd at Benvoulin Rd East Side,49.86088,-119.45507,POINT (-119.45507 49.86088)
299,103114,K.L.O. Rd at Como Rd,49.86091,-119.45055,POINT (-119.45055 49.86091)
300,103149,K.L.O. Rd at Spiers Rd,49.8605,-119.44237,POINT (-119.44237 49.8605)
301,103232,K.L.O. Rd at McCulloch Rd,49.85955,-119.42419,POINT (-119.42419 49.85955)
302,103285,McCulloch Rd at Hart Rd,49.85346,-119.41668,POINT (-119.41668 49.85346)
303,103324,McCulloch Rd at Reekie Rd,49.85166,-119.4099,POINT (-119.4099 49.85166)
304,103348,3300 Blk McCulloch Rd,49.84643,-119.40986,POINT (-119.40986 49.84643)
305,103406,McCulloch Rd at June Springs Rd,49.8408,-119.40699,POINT (-119.40699 49.8408)
306,103420,3500 Blk McCulloch Rd,49.84037,-119.40298,POINT (-119.40298 49.84037)
307,103436,McCulloch Rd at Spaarpak Rd,49.84003,-119.40003,POINT (-119.40003 49.84003)
308,103458,McCulloch Rd at McClain Rd,49.83795,-119.39291,POINT (-119.39291 49.83795)
309,103489,McCulloch Rd at Gallagher's Canyon Blvd,49.83796,-119.38226,POINT (-119.38226 49.83796)
310,103461,McCulloch Rd at Eastwood Dr,49.83774,-119.39156,POINT (-119.39156 49.83774)
311,103433,McCulloch Rd at Spaarpak Rd,49.8401,-119.39967,POINT (-119.39967 49.8401)
312,103419,3500 Blk McCulloch Rd,49.84053,-119.40368,POINT (-119.40368 49.84053)
313,103399,McCulloch Rd at June Springs Rd,49.84102,-119.4083,POINT (-119.4083 49.84102)
314,103349,3300 Blk McCulloch Rd,49.84644,-119.40976,POINT (-119.40976 49.84644)
315,103323,McCulloch Rd at Reekie Rd,49.85199,-119.40978,POINT (-119.40978 49.85199)
316,103286,McCulloch Rd at Hart Rd,49.85344,-119.41593,POINT (-119.41593 49.85344)
317,103231,K.L.O. Rd at McCulloch Rd,49.85971,-119.42417,POINT (-119.42417 49.85971)
318,103146,K.L.O. Rd at Spiers Rd,49.86056,-119.44227,POINT (-119.44227 49.86056)
319,103116,K.L.O. Rd at Como Rd,49.86104,-119.44997,POINT (-119.44997 49.86104)
320,103414,Hwy 33 E at Molnar Rd,49.88894,-119.37879,POINT (-119.37879 49.88894)
321,103446,Hwy 33 E at Toovey Rd,49.8779,-119.36902,POINT (-119.36902 49.8779)
322,103490,Hwy 33 E at Hume Ave,49.86878,-119.36109,POINT (-119.36109 49.86878)
323,103531,Loseth Rd at Lynrick Rd,49.8675,-119.35471,POINT (-119.35471 49.8675)
324,103515,Loseth Rd at Autumn Rd,49.86608,-119.35416,POINT (-119.35416 49.86608)
325,103524,Sunrise Rd at Loseth Rd,49.86218,-119.35772,POINT (-119.35772 49.86218)
326,103539,Sunrise Rd at Lynrick Rd,49.86315,-119.35367,POINT (-119.35367 49.86315)
327,103550,Lynrick Rd at Autumn Rd,49.86528,-119.35062,POINT (-119.35062 49.86528)
328,103198,Lynrick Rd at Loseth Rd,49.86761,-119.35336,POINT (-119.35336 49.86761)
329,103538,Hwy 33 E at Oswell Dr,49.86825,-119.35058,POINT (-119.35058 49.86825)
330,103557,Black Mountain Dr at Begley Rd,49.86937,-119.34723,POINT (-119.34723 49.86937)
331,103554,Black Mountain Dr at Linda Ave,49.8708,-119.34797,POINT (-119.34797 49.8708)
332,103153,Black Mountain Dr at Large Ave,49.87201,-119.34848,POINT (-119.34848 49.87201)
333,103526,Large Ave at St Clare Crt,49.87188,-119.35377,POINT (-119.35377 49.87188)
334,103521,Loseth Dr at Feedham Ave,49.86921,-119.3554,POINT (-119.3554 49.86921)
335,103501,Hwy 33 E at Hume Ave,49.86906,-119.36299,POINT (-119.36299 49.86906)
336,103448,Hwy 33 E at Toovey Rd,49.87883,-119.36932,POINT (-119.36932 49.87883)
337,103477,Hwy 33 E at Langford Rd,49.88913,-119.37944,POINT (-119.37944 49.88913)
338,103482,Hwy 33 E at Sadler Rd,49.8891,-119.38583,POINT (-119.38583 49.8891)
339,103192,Hwy 33 E at Rutland Rd N,49.8891,-119.38773,POINT (-119.38773 49.8891)
340,140071,Hwy 97 at Butt Rd Stn,49.83717,-119.6142,POINT (-119.6142 49.83717)
341,140007,Boucherie Mountain Exchange Bay A,49.86207,-119.58528,POINT (-119.58528 49.86207)
342,140073,Hwy 97 at Westlake-Hudson Stn,49.86426,-119.56286,POINT (-119.56286 49.86426)
343,103745,Hwy 97 at Westside Rd Stn,49.88084,-119.535,POINT (-119.535 49.88084)
344,140049,Harvey Ave at Richter Stn,49.88354,-119.49035,POINT (-119.49035 49.88354)
345,140003,Harvey Ave at Gordon Stn,49.88333,-119.47533,POINT (-119.47533 49.88333)
346,103174,Hwy 97 N at Banks Stn,49.88688,-119.42413,POINT (-119.42413 49.88688)
347,103263,Hwy 97 N at McCurdy Stn,49.90245,-119.40752,POINT (-119.40752 49.90245)
348,140114,Hwy 97 N at Sexsmith Stn,49.91939,-119.38664,POINT (-119.38664 49.91939)
349,140113,Hwy 97 N at Sexsmith Stn,49.91696,-119.38904,POINT (-119.38904 49.91696)
350,103256,Hwy 97 N at McCurdy Stn,49.90021,-119.41008,POINT (-119.41008 49.90021)
351,103049,Hwy 97 N at Banks Stn,49.88563,-119.42664,POINT (-119.42664 49.88563)
352,102989,Harvey Ave at Parkinson Stn,49.88204,-119.45807,POINT (-119.45807 49.88204)
353,140002,Harvey Ave at Gordon Stn,49.88373,-119.4787,POINT (-119.4787 49.88373)
354,140000,Harvey Ave at Richter Stn,49.88379,-119.49144,POINT (-119.49144 49.88379)
355,103744,Hwy 97 at Westside Rd Stn,49.88178,-119.53628,POINT (-119.53628 49.88178)
356,140074,Hwy 97 at Westlake-Hudson Stn,49.86317,-119.56654,POINT (-119.56654 49.86317)
357,140008,Boucherie Mountain Exchange Bay B,49.86209,-119.58489,POINT (-119.58489 49.86209)
358,140072,Hwy 97 at Butt Rd Stn,49.83532,-119.61713,POINT (-119.61713 49.83532)
359,103802,Lakeshore Rd at Old Meadows Rd,49.83254,-119.4873,POINT (-119.4873 49.83254)
360,103803,Lakeshore Rd at Simeon Crt,49.8284,-119.48883,POINT (-119.48883 49.8284)
361,103804,Lakeshore Rd at Willms Rd,49.82605,-119.48884,POINT (-119.48884 49.82605)
362,103319,Lakeshore Rd at DeHart Rd,49.82253,-119.48892,POINT (-119.48892 49.82253)
363,103340,Lakeshore Rd at Eldorado Rd,49.82059,-119.49122,POINT (-119.49122 49.82059)
364,103355,Lakeshore Rd at Keith Rd,49.81814,-119.49415,POINT (-119.49415 49.81814)
365,103432,Chute Lake Rd at Barnaby Rd,49.8097,-119.49825,POINT (-119.49825 49.8097)
366,103445,Chute Lake Rd at Winery,49.80597,-119.49958,POINT (-119.49958 49.80597)
367,103806,Chute Lake Rd at Chute Lake Cres,49.80179,-119.49816,POINT (-119.49816 49.80179)
368,103808,Chute Lake Rd at South Crest Dr,49.79838,-119.4991,POINT (-119.4991 49.79838)
369,103810,5200 Blk Chute Lake Rd,49.7957,-119.5026,POINT (-119.5026 49.7957)
370,103811,Chute Lake Rd at Lark St,49.79539,-119.50863,POINT (-119.50863 49.79539)
371,103520,Quilchena Dr at Providence Ave,49.79664,-119.51164,POINT (-119.51164 49.79664)
372,103523,Quilchena Dr at Thalia St,49.79623,-119.51483,POINT (-119.51483 49.79623)
373,103533,400 Blk Quilchena Dr,49.79505,-119.51869,POINT (-119.51869 49.79505)
374,103540,Quilchena Dr at Raven Dr,49.79397,-119.52096,POINT (-119.52096 49.79397)
375,103562,Quilchena Dr at Providence Ave,49.79129,-119.52185,POINT (-119.52185 49.79129)
376,103814,South Perimeter Way at Farron Pl,49.78948,-119.51741,POINT (-119.51741 49.78948)
377,103813,Chute Lake Rd at Lakepointe Dr,49.79132,-119.51333,POINT (-119.51333 49.79132)
378,103812,Chute Lake Rd at Hedeman Crt,49.79458,-119.51064,POINT (-119.51064 49.79458)
379,103522,5200 Blk Chute Lake Rd,49.79561,-119.50219,POINT (-119.50219 49.79561)
380,103809,Chute Lake Rd at South Crest Dr,49.79886,-119.49889,POINT (-119.49889 49.79886)
381,103807,Chute Lake Rd at Chute Lake Cres,49.80189,-119.49785,POINT (-119.49785 49.80189)
382,103805,Chute Lake Rd at Barnaby Rd,49.80994,-119.49782,POINT (-119.49782 49.80994)
383,103347,Lakeshore Rd at Keith Rd,49.81881,-119.49314,POINT (-119.49314 49.81881)
384,103337,Lakeshore Rd at Eldorado Rd,49.82061,-119.49098,POINT (-119.49098 49.82061)
385,103317,Lakeshore Rd at DeHart Rd,49.82219,-119.48899,POINT (-119.48899 49.82219)
386,103290,Lakeshore Rd at Willms Rd,49.82597,-119.4887,POINT (-119.4887 49.82597)
387,103272,Lakeshore Rd at Simeon Crt,49.82828,-119.48869,POINT (-119.48869 49.82828)
388,103248,Lakeshore Rd at Old Meadows Rd,49.83198,-119.48779,POINT (-119.48779 49.83198)
389,103257,Gordon Dr at Welke Rd,49.83149,-119.48334,POINT (-119.48334 49.83149)
390,103817,Gordon Dr at Young Rd,49.82844,-119.48326,POINT (-119.48326 49.82844)
391,103305,Gordon Dr at Balsam Rd,49.82502,-119.48329,POINT (-119.48329 49.82502)
392,103316,DeHart Rd at Gordon Dr,49.823,-119.48252,POINT (-119.48252 49.823)
393,103298,DeHart Rd at Bartholomew Crt,49.82648,-119.47621,POINT (-119.47621 49.82648)
394,103295,Crawford Rd at DeHart Rd,49.82873,-119.46431,POINT (-119.46431 49.82873)
395,103368,1200 Blk Crawford Rd,49.82022,-119.4669,POINT (-119.4669 49.82022)
396,103401,Westridge Dr at Crawford Rd,49.81736,-119.46382,POINT (-119.46382 49.81736)
397,103423,Westridge Dr at Blueridge Rd,49.81368,-119.46525,POINT (-119.46525 49.81368)
398,103441,Westridge Dr at Appleridge Rd,49.81085,-119.46306,POINT (-119.46306 49.81085)
399,103444,Westridge Dr at Westridge Crt,49.80905,-119.46136,POINT (-119.46136 49.80905)
400,103464,Parkridge Dr at Westridge Dr,49.80764,-119.45594,POINT (-119.45594 49.80764)
401,103470,Parkridge Dr at Woodridge Rd,49.80949,-119.45623,POINT (-119.45623 49.80949)
402,103440,Parkridge Dr at Appleridge Rd,49.81226,-119.45691,POINT (-119.45691 49.81226)
403,103424,Parkridge Dr at Mission Ridge Dr,49.81499,-119.45803,POINT (-119.45803 49.81499)
404,104914,1200 Blk Crawford Rd,49.82041,-119.4668,POINT (-119.4668 49.82041)
405,103294,Crawford Rd at DeHart Rd,49.82868,-119.46415,POINT (-119.46415 49.82868)
406,103293,DeHart Rd at Bartholomew Crt,49.82657,-119.47627,POINT (-119.47627 49.82657)
407,103818,Gordon Dr at Tozer Crt,49.82426,-119.48314,POINT (-119.48314 49.82426)
408,103816,Gordon Dr at Young Rd,49.82893,-119.48313,POINT (-119.48313 49.82893)
409,103815,Gordon Dr at Old Meadows Rd,49.8324,-119.48308,POINT (-119.48308 49.8324)
410,103325,Gordon Dr at DeHart Rd,49.82218,-119.48322,POINT (-119.48322 49.82218)
411,103821,Gordon Dr at Raymer Rd,49.81886,-119.48325,POINT (-119.48325 49.81886)
412,103825,Gordon Dr at McClure Rd,49.81536,-119.48323,POINT (-119.48323 49.81536)
413,103826,Gordon Dr at Buck Rd,49.81367,-119.48318,POINT (-119.48318 49.81367)
414,103827,Gordon Dr at Paret Rd,49.81094,-119.47795,POINT (-119.47795 49.81094)
415,103829,900 Blk Gordon Dr,49.80969,-119.47163,POINT (-119.47163 49.80969)
416,103176,Gordon Dr at Steele Rd,49.80585,-119.47308,POINT (-119.47308 49.80585)
417,103177,Gordon Dr at Powerline Park,49.80533,-119.47633,POINT (-119.47633 49.80533)
418,103187,Gordon Dr at Frost Rd,49.80374,-119.47688,POINT (-119.47688 49.80374)
419,103191,South Ridge Dr at Frost Rd,49.80337,-119.48271,POINT (-119.48271 49.80337)
420,103451,Arbor View Dr at Windsong Cres W,49.80578,-119.48125,POINT (-119.48125 49.80578)
421,103833,Arbor View Dr at Windsong Cres E,49.80614,-119.4774,POINT (-119.4774 49.80614)
422,103439,900 Blk Gordon Dr,49.80993,-119.47199,POINT (-119.47199 49.80993)
423,103828,Gordon Dr at Paret Rd,49.81106,-119.47778,POINT (-119.47778 49.81106)
424,103408,Gordon Dr at Buck Rd,49.81364,-119.48294,POINT (-119.48294 49.81364)
425,103824,Gordon Dr at McClure Rd,49.81612,-119.48299,POINT (-119.48299 49.81612)
426,103820,Gordon Dr at Raymer Rd,49.81971,-119.48299,POINT (-119.48299 49.81971)
427,102884,Leon Ave at Richter St,49.88445,-119.48666,POINT (-119.48666 49.88445)
428,102891,Leon Ave at Ethel St,49.88444,-119.48386,POINT (-119.48386 49.88444)
429,102907,Bernard Ave at Gordon Dr,49.88626,-119.47807,POINT (-119.47807 49.88626)
430,102916,Lawrence Ave at Gordon Dr,49.88526,-119.47631,POINT (-119.47631 49.88526)
431,102925,Lawrence Ave at Kelglen Cres,49.88523,-119.47319,POINT (-119.47319 49.88523)
432,102937,Lawrence Ave at Richmond St,49.88523,-119.47072,POINT (-119.47072 49.88523)
433,102951,Lawrence Ave at Alta Vista Rd,49.88522,-119.46664,POINT (-119.46664 49.88522)
434,102971,Lawrence Ave at Burtch Rd,49.8844,-119.46287,POINT (-119.46287 49.8844)
435,102962,Burtch Rd at Kelglen Cres,49.88298,-119.46507,POINT (-119.46507 49.88298)
436,103011,Spall Rd at Windsor Rd,49.88042,-119.4547,POINT (-119.4547 49.88042)
437,103018,Spall Rd at Kent Rd,49.87864,-119.45469,POINT (-119.45469 49.87864)
438,103024,Spall Rd at Kent Rd,49.87888,-119.45447,POINT (-119.45447 49.87888)
439,103012,Spall Rd at Windsor Rd,49.88087,-119.45438,POINT (-119.45438 49.88087)
440,102963,Burtch Rd at Kelglen Cres,49.88286,-119.46508,POINT (-119.46508 49.88286)
441,102969,Lawrence Ave at Burtch Rd,49.88455,-119.46294,POINT (-119.46294 49.88455)
442,102948,Lawrence Ave at Lakeview St,49.88532,-119.46744,POINT (-119.46744 49.88532)
443,102942,Lawrence Ave at Richmond St,49.8853,-119.47019,POINT (-119.47019 49.8853)
444,102926,Lawrence Ave at Kelglen Cres,49.88532,-119.47289,POINT (-119.47289 49.88532)
445,102918,Lawrence Ave at Gordon Dr,49.88534,-119.47589,POINT (-119.47589 49.88534)
446,102890,Leon Ave at Ethel St,49.88453,-119.48369,POINT (-119.48369 49.88453)
447,102882,Leon Ave at Richter St,49.88454,-119.4869,POINT (-119.4869 49.88454)
448,140044,Ellis St at Doyle Ave,49.89038,-119.49347,POINT (-119.49347 49.89038)
449,140018,Ellis St at Clement Ave,49.89318,-119.49347,POINT (-119.49347 49.89318)
450,140019,Clement Ave at Richter St,49.89353,-119.48794,POINT (-119.48794 49.89353)
451,140020,Clement Ave at Ethel St,49.89351,-119.4823,POINT (-119.4823 49.89351)
452,140021,Gordon Dr at Coronation Ave,49.89238,-119.47706,POINT (-119.47706 49.89238)
453,140022,Gordon Dr at Bernard Ave,49.88678,-119.47713,POINT (-119.47713 49.88678)
454,140237,Gordon Dr at Sutherland Ave,49.87937,-119.47727,POINT (-119.47727 49.87937)
455,102939,Gordon Dr at Springfield Rd,49.87646,-119.47723,POINT (-119.47723 49.87646)
456,102958,Gordon Dr at Guisachan Rd,49.87245,-119.47608,POINT (-119.47608 49.87245)
457,102978,Gordon Dr at Cameron Ave,49.86989,-119.47471,POINT (-119.47471 49.86989)
458,103006,Gordon Dr at Raymer Ave,49.86456,-119.47437,POINT (-119.47437 49.86456)
459,140024,Gordon Dr at K.L.O. Rd,49.86022,-119.47447,POINT (-119.47447 49.86022)
460,140025,Gordon Dr at Lanfranco Rd,49.85706,-119.47451,POINT (-119.47451 49.85706)
461,140026,Gordon Dr at Casorso Rd,49.85055,-119.47694,POINT (-119.47694 49.85055)
462,140027,Gordon Dr at Cook Rd,49.84517,-119.48059,POINT (-119.48059 49.84517)
463,140012,Gordon Dr at Lexington Dr,49.83934,-119.48239,POINT (-119.48239 49.83934)
464,140028,Gordon Dr at Lexington Dr,49.83991,-119.48209,POINT (-119.48209 49.83991)
465,140029,Gordon Dr at Cook Rd,49.84572,-119.47987,POINT (-119.47987 49.84572)
466,140030,Gordon Dr at Casorso Rd,49.85125,-119.47618,POINT (-119.47618 49.85125)
467,140031,Gordon Dr at Bothe Rd,49.85768,-119.4742,POINT (-119.4742 49.85768)
468,140032,Gordon Dr at K.L.O. Rd,49.86018,-119.47416,POINT (-119.47416 49.86018)
469,140033,Gordon Dr at Raymer Ave,49.86533,-119.47407,POINT (-119.47407 49.86533)
470,140034,Gordon Dr at Cameron Ave,49.87056,-119.47472,POINT (-119.47472 49.87056)
471,140035,Gordon Dr at Guisachan Rd,49.87318,-119.47612,POINT (-119.47612 49.87318)
472,140036,Gordon Dr at Springfield Rd,49.87724,-119.47694,POINT (-119.47694 49.87724)
473,140236,Gordon Dr at Sutherland Ave,49.88044,-119.47687,POINT (-119.47687 49.88044)
474,140037,Gordon Dr at Harvey Ave,49.88259,-119.47687,POINT (-119.47687 49.88259)
475,140038,Gordon Dr at Bernard Ave,49.88689,-119.47684,POINT (-119.47684 49.88689)
476,140039,Gordon Dr at Cawston Ave,49.89185,-119.47692,POINT (-119.47692 49.89185)
477,140040,Clement Ave at Ethel St,49.89359,-119.4833,POINT (-119.4833 49.89359)
478,140041,Clement Ave at Richter St,49.89365,-119.48933,POINT (-119.48933 49.89365)
479,140042,Ellis St at Clement Ave,49.89315,-119.49361,POINT (-119.49361 49.89315)
480,140057,Ellis St at Doyle Ave,49.88954,-119.49363,POINT (-119.49363 49.88954)
481,103660,Berry Rd at Bottom Wood Lake Rd,50.02947,-119.40276,POINT (-119.40276 50.02947)
482,103657,Hwy 97 at Pollard Rd,50.02626,-119.40528,POINT (-119.40528 50.02626)
483,103655,Hwy 97 at Okanagan Centre Rd,50.02177,-119.40668,POINT (-119.40668 50.02177)
484,103652,Hwy 97 at Commonwealth Rd,50.00711,-119.40312,POINT (-119.40312 50.00711)
485,140238,Innovation Dr at Airport Way,49.95172,-119.38978,POINT (-119.38978 49.95172)
486,140160,Innovation Dr at University Way,49.94336,-119.39014,POINT (-119.39014 49.94336)
487,103201,Ziprick Rd at Terai Rd,49.88831,-119.41764,POINT (-119.41764 49.88831)
488,103184,Baron Rd at Spedding Crt,49.88631,-119.42205,POINT (-119.42205 49.88631)
489,103171,Baron Rd at Banks Rd,49.88431,-119.42479,POINT (-119.42479 49.88431)
490,103142,Baron Rd at Leckie Rd,49.88249,-119.42873,POINT (-119.42873 49.88249)
491,103125,Baron Rd at Underhill St,49.87964,-119.43327,POINT (-119.43327 49.87964)
492,103108,Dilworth Dr at Baron Rd,49.8789,-119.43703,POINT (-119.43703 49.8789)
493,102973,Springfield Rd at Burtch Rd,49.87707,-119.46632,POINT (-119.46632 49.87707)
494,102950,Springfield Rd at Wilkinson St,49.8771,-119.47202,POINT (-119.47202 49.8771)
495,140048,Springfirld Rd at Gordon Dr,49.87687,-119.47815,POINT (-119.47815 49.87687)
496,140045,Cadder Ave at Ethel St,49.8764,-119.48314,POINT (-119.48314 49.8764)
497,140046,Cadder Ave at Richter St,49.87642,-119.48892,POINT (-119.48892 49.87642)
498,102866,Doyle Ave at Saint Paul St,49.88895,-119.4915,POINT (-119.4915 49.88895)
499,102880,Richter St at Fuller Ave,49.89061,-119.48841,POINT (-119.48841 49.89061)
500,102898,Cawston Ave at Ethel St,49.89159,-119.48234,POINT (-119.48234 49.89159)
501,102908,Graham St at Clement Ave,49.89322,-119.47981,POINT (-119.47981 49.89322)
502,140051,Clement Ave at Gordon Dr,49.8934,-119.47588,POINT (-119.47588 49.8934)
503,103029,Clement Ave at Cerise Dr,49.89239,-119.47059,POINT (-119.47059 49.89239)
504,102960,Clifton Rd at Hartwick St,49.89365,-119.4657,POINT (-119.4657 49.89365)
505,102966,Clifton Rd at Lambert Ave,49.89544,-119.46565,POINT (-119.46565 49.89544)
506,102977,High Rd at Glengarry St,49.89773,-119.46413,POINT (-119.46413 49.89773)
507,102988,High Rd at Tronson Dr,49.89915,-119.46132,POINT (-119.46132 49.89915)
508,103010,High Rd at Kennedy St,49.90041,-119.45754,POINT (-119.45754 49.90041)
509,103087,Glenmore Rd at Yates Rd,49.90967,-119.45011,POINT (-119.45011 49.90967)
510,103107,Glenmore Rd at Watson Rd,49.91165,-119.44873,POINT (-119.44873 49.91165)
511,103136,Glenmore Rd at Kane Rd,49.91616,-119.44563,POINT (-119.44563 49.91616)
512,103159,Glenmore Rd at Dallas Rd,49.91841,-119.44403,POINT (-119.44403 49.91841)
513,140131,Glenmore Rd at Cross Rd,49.92337,-119.43833,POINT (-119.43833 49.92337)
514,140132,Glenmore Rd at Union Rd,49.92765,-119.43474,POINT (-119.43474 49.92765)
515,140134,Glenmore Rd N at Scenic Rd,49.93297,-119.43329,POINT (-119.43329 49.93297)
516,140242,Glenmore Rd N at Begbie Rd,49.94145,-119.43094,POINT (-119.43094 49.94145)
517,140136,John Hindle Dr at Glenmore Rd N,49.94691,-119.42356,POINT (-119.42356 49.94691)
518,140162,John Hindle Dr at Glenmore Landfill,49.94409,-119.4123,POINT (-119.4123 49.94409)
519,140138,John Hindle Dr at Academy Way,49.93838,-119.40154,POINT (-119.40154 49.93838)
520,140139,John Hindle Dr at Upper Campus Way,49.93867,-119.40171,POINT (-119.40171 49.93867)
521,140137,John Hindle Dr at Glenmore Rd N,49.94758,-119.42474,POINT (-119.42474 49.94758)
522,140241,Glenmore Rd N at Begbie Rd,49.9414,-119.43123,POINT (-119.43123 49.9414)
523,140135,Glenmore Rd N at Scenic Rd,49.93288,-119.43344,POINT (-119.43344 49.93288)
524,140133,Glenmore Rd at Union Rd,49.9263,-119.43606,POINT (-119.43606 49.9263)
525,103104,Glenmore Rd at Cross Rd,49.9224,-119.43994,POINT (-119.43994 49.9224)
526,103154,Glenmore Rd at Dallas Rd,49.91798,-119.44468,POINT (-119.44468 49.91798)
527,103131,Glenmore Rd at Ballou Rd,49.91564,-119.44633,POINT (-119.44633 49.91564)
528,103103,Glenmore Rd at Watson Rd,49.91122,-119.44942,POINT (-119.44942 49.91122)
529,103080,Glenmore Rd at Yates Rd,49.90911,-119.4509,POINT (-119.4509 49.90911)
530,103048,Glenmore Rd at Glenmeadows Rd,49.90405,-119.45336,POINT (-119.45336 49.90405)
531,103005,High Rd at Kennedy St,49.90041,-119.45849,POINT (-119.45849 49.90041)
532,102987,High Rd at Tronson Dr,49.89847,-119.46225,POINT (-119.46225 49.89847)
533,102968,Clifton Rd at Lynwood Cres,49.89726,-119.46588,POINT (-119.46588 49.89726)
534,102965,Clifton Rd at Lambert Ave,49.8959,-119.4659,POINT (-119.4659 49.8959)
535,102959,Clifton Rd at Hartwick St,49.89387,-119.46595,POINT (-119.46595 49.89387)
536,103031,Clement Ave at Cerise Dr,49.89277,-119.47138,POINT (-119.47138 49.89277)
537,140050,Clement Ave at Gordon Dr,49.89372,-119.47777,POINT (-119.47777 49.89372)
538,102905,Graham St at Clement Ave,49.89328,-119.47995,POINT (-119.47995 49.89328)
539,102903,Cawston Ave at Graham St,49.89167,-119.48059,POINT (-119.48059 49.89167)
540,102894,Cawston Ave at Ethel St,49.89168,-119.48331,POINT (-119.48331 49.89168)
541,102867,Doyle Ave at Bertram St,49.88904,-119.49058,POINT (-119.49058 49.88904)
542,103003,Glenmore Dr at Bernard Ave,49.88905,-119.45421,POINT (-119.45421 49.88905)
543,103008,Glenmore Dr at Highland Dr N,49.89407,-119.45415,POINT (-119.45415 49.89407)
544,103026,Glenmore Dr at Mountain Ave,49.89679,-119.45408,POINT (-119.45408 49.89679)
545,103140,Kane Rd at Drysdale Blvd,49.91535,-119.44385,POINT (-119.44385 49.91535)
546,103243,Union Rd at Valley Rd N,49.9254,-119.43203,POINT (-119.43203 49.9254)
547,103035,Glenmore Rd at High Rd,49.89996,-119.45438,POINT (-119.45438 49.89996)
548,103013,Glenmore Rd at Mountain Ave,49.89592,-119.45449,POINT (-119.45449 49.89592)
549,103007,Glenmore Rd at Highland Dr N,49.89402,-119.45454,POINT (-119.45454 49.89402)
550,103000,Glenmore Rd at Dilworth Cres,49.88976,-119.45456,POINT (-119.45456 49.88976)
551,103132,Cross Rd at Glenmore Rd,49.92343,-119.44008,POINT (-119.44008 49.92343)
552,103206,Snowsell St at Cross Rd,49.92446,-119.44177,POINT (-119.44177 49.92446)
553,103226,Snowsell St at Porthill Dr,49.92719,-119.43902,POINT (-119.43902 49.92719)
554,103236,Union Rd at Wyndham Cres,49.92785,-119.43703,POINT (-119.43703 49.92785)
555,140159,Innovation Dr at University Way,49.94257,-119.39061,POINT (-119.39061 49.94257)
556,104916,Innovation Dr at Airport Way,49.95166,-119.38964,POINT (-119.38964 49.95166)
557,103611,Hwy 97 at Old Vernon Rd,49.97077,-119.38572,POINT (-119.38572 49.97077)
558,103650,Hwy 97 at Parkinson Dr,50.00075,-119.40285,POINT (-119.40285 50.00075)
559,103653,Hwy 97 at Commonwealth Rd,50.00833,-119.4028,POINT (-119.4028 50.00833)
560,103654,Hwy 97 at Beaver Lake Rd,50.02081,-119.40618,POINT (-119.40618 50.02081)
561,103658,Main St at Winfield Rd,50.02352,-119.40417,POINT (-119.40417 50.02352)
562,103661,Bottom Wood Lake Rd at G Elliot Secondar,50.03105,-119.40199,POINT (-119.40199 50.03105)
563,103663,Lodge Rd at Bottom Wood Lake Rd,50.0347,-119.40096,POINT (-119.40096 50.0347)
564,103666,10300 Blk Lodge Rd,50.03466,-119.39335,POINT (-119.39335 50.03466)
565,103673,Lodge Rd at Quail Rd,50.04069,-119.39199,POINT (-119.39199 50.04069)
566,103676,Lodge Rd at Sherman Dr,50.04299,-119.39142,POINT (-119.39142 50.04299)
567,103678,11200 Blk Lodge Rd,50.04514,-119.39088,POINT (-119.39088 50.04514)
568,103684,Woodsdale Rd at Lodge Rd,50.04938,-119.39092,POINT (-119.39092 50.04938)
569,103683,Woodsdale Rd at Reiswig Rd,50.04933,-119.39768,POINT (-119.39768 50.04933)
570,103681,Woodsdale Rd at Bottom Wood Lake Rd,50.04934,-119.40267,POINT (-119.40267 50.04934)
571,140001,Woodsdale Rd at Rogers Rd,50.04933,-119.40399,POINT (-119.40399 50.04933)
572,103679,Woodsdale Rd at Turtle Bay Crt,50.04934,-119.40772,POINT (-119.40772 50.04934)
573,103688,Okanagan Centre Rd at Oceola Rd,50.06003,-119.41859,POINT (-119.41859 50.06003)
574,103677,Okanagan Centre Rd at Davidson Rd,50.05003,-119.41913,POINT (-119.41913 50.05003)
575,103674,11300 Blk Okanagan Centre Rd,50.04746,-119.41834,POINT (-119.41834 50.04746)
576,103670,Okanagan Centre Rd at Williams Rd,50.04408,-119.41669,POINT (-119.41669 50.04408)
577,103668,Okanagan Centre Rd at Seaton Rd,50.04127,-119.41452,POINT (-119.41452 50.04127)
578,103662,Okanagan Centre Rd at Camp Rd,50.03587,-119.41149,POINT (-119.41149 50.03587)
579,103659,Okanagan Centre Rd at Berry Rd,50.03079,-119.41034,POINT (-119.41034 50.03079)
