,stop_code,stop_name,stop_lat,stop_lon,geometry
1152,101262,Island Hwy at Six Mile Rd,48.45876,-123.45757,POINT (-123.45757 48.45876)
1153,101263,Interurban Rd at Charlton Rd,48.48405,-123.4144,POINT (-123.4144 48.48405)
1154,101264,Interurban Rd at Charlton Rd,48.48358,-123.41432,POINT (-123.41432 48.48358)
1155,101265,Tyndall Ave at San Juan Ave,48.48273,-123.32196,POINT (-123.32196 48.48273)
1156,101267,San Juan Ave at Tyndall Ave,48.48275,-123.32133,POINT (-123.32133 48.48275)
1157,101268,Shelbourne St at San Juan Ave,48.48691,-123.33738,POINT (-123.33738 48.48691)
1158,101269,Arbutus Rd at McColl Pl,48.45931,-123.28168,POINT (-123.28168 48.45931)
1159,101270,College Rd at University Dr,48.43539,-123.47154,POINT (-123.47154 48.43539)
1160,101271,Arbutus Rd at Ebony Terr,48.47682,-123.30626,POINT (-123.30626 48.47682)
1161,101272,San Juan Ave at Francisco Terrace,48.48163,-123.31723,POINT (-123.31723 48.48163)
1162,101273,Lagoon Rd at Goldfinch Rd,48.41909,-123.47661,POINT (-123.47661 48.41909)
1163,101274,Tyndall Ave at San Juan Ave,48.48307,-123.32154,POINT (-123.32154 48.48307)
1164,101275,Goldstream Ave at Island Hwy,48.44262,-123.47118,POINT (-123.47118 48.44262)
1165,101276,Milburn Dr at Hockering Rd,48.4182,-123.47909,POINT (-123.47909 48.4182)
1166,101277,San Juan Ave at Chartwell Dr,48.48162,-123.31674,POINT (-123.31674 48.48162)
1167,101278,Arbutus Rd at Ferndale Rd,48.47762,-123.30646,POINT (-123.30646 48.47762)
1168,101279,Goldstream Ave at Sooke Rd,48.44253,-123.4714,POINT (-123.4714 48.44253)
1169,101280,San Juan Ave at Hillcrest Ave,48.48039,-123.31266,POINT (-123.31266 48.48039)
1170,101281,Vanalman Ave at Mann Ave,48.48887,-123.3986,POINT (-123.3986 48.48887)
1171,101282,San Juan Ave at Hillcrest Ave,48.48082,-123.31372,POINT (-123.31372 48.48082)
1172,101283,Vanalman Ave at Mann Ave,48.48883,-123.39873,POINT (-123.39873 48.48883)
1173,101284,Watkiss Way at Flury Heights,48.462,-123.45675,POINT (-123.45675 48.462)
1174,101285,Majestic Dr at Dougall Ave,48.48691,-123.33202,POINT (-123.33202 48.48691)
1175,101286,Arbutus Rd at Juan De Fuca Terr,48.45974,-123.28036,POINT (-123.28036 48.45974)
1176,101287,Arbutus Rd at Arbutus Ridge,48.45773,-123.27813,POINT (-123.27813 48.45773)
1177,101288,San Juan Ave at Gordon Head Rd,48.47948,-123.30917,POINT (-123.30917 48.47948)
1178,101289,Six Mile Rd at Island Hwy,48.45739,-123.46207,POINT (-123.46207 48.45739)
1179,101290,San Juan Ave at Gordon Head Rd,48.47938,-123.30843,POINT (-123.30843 48.47938)
1180,101291,Six Mile Rd at Damon Dr,48.45758,-123.46247,POINT (-123.46247 48.45758)
1181,101292,Shelbourne St at Robinwood Dr,48.48898,-123.33807,POINT (-123.33807 48.48898)
1182,101293,Interurban Rd at Alan Rd,48.48607,-123.41572,POINT (-123.41572 48.48607)
1183,101294,Gordon Head Rd at Arbutus Rd,48.47926,-123.30747,POINT (-123.30747 48.47926)
1184,101295,Mann Ave at Wilkinson Rd,48.48952,-123.4006,POINT (-123.4006 48.48952)
1185,101296,Milburn Dr at Hatley Dr,48.41943,-123.48068,POINT (-123.48068 48.41943)
1186,101297,Emily Carr Dr at Owlwood Pl,48.49241,-123.37227,POINT (-123.37227 48.49241)
1187,101298,Mann Ave at Wilkinson Rd,48.48971,-123.40083,POINT (-123.40083 48.48971)
1188,101299,Majestic Dr at Hawthorne St,48.4879,-123.33122,POINT (-123.33122 48.4879)
1189,101300,Emily Carr Dr at Thistlewood Dr,48.49267,-123.37109,POINT (-123.37109 48.49267)
1190,101301,Shelbourne St at Robinwood Dr,48.48935,-123.33778,POINT (-123.33778 48.48935)
1191,101302,Interurban Rd at Alan Rd,48.4869,-123.41548,POINT (-123.41548 48.4869)
1192,101303,Lagoon Rd at Heatherbell Rd,48.42079,-123.48023,POINT (-123.48023 48.42079)
1193,101304,Atkins Ave at Traverse Terr,48.44993,-123.47025,POINT (-123.47025 48.44993)
1194,101305,Tyndall Ave at Hillcrest Ave,48.48523,-123.32023,POINT (-123.32023 48.48523)
1195,101306,Chatterton Way at Dalewood Lane,48.49305,-123.38399,POINT (-123.38399 48.49305)
1196,101307,Atkins Rd at Myra Pl,48.45239,-123.46873,POINT (-123.46873 48.45239)
1197,101308,Tyndall Ave at Triest Cres,48.48542,-123.3203,POINT (-123.3203 48.48542)
1198,101309,Atkins Rd at Country Terr,48.45003,-123.47042,POINT (-123.47042 48.45003)
1199,101310,Sooke Rd at University Dr,48.44,-123.47669,POINT (-123.47669 48.44)
1200,101311,Atkins Rd at Six Mile Rd,48.45818,-123.4645,POINT (-123.4645 48.45818)
1201,101312,Atkins Rd at Myra Pl,48.45255,-123.46896,POINT (-123.46896 48.45255)
1202,101313,Chatterton Way at Dalewood Lane,48.49347,-123.3836,POINT (-123.3836 48.49347)
1203,101315,Atkins Rd at Six Mile Rd,48.45823,-123.46482,POINT (-123.46482 48.45823)
1204,101316,W Saanich Rd at Royal Oak Shopping Ctr,48.49284,-123.38729,POINT (-123.38729 48.49284)
1205,101317,Island View Rd at Hwy 17,48.57245,-123.40027,POINT (-123.40027 48.57245)
1206,101318,W Saanich Rd at Royal Oak Shopping Ctr,48.4928,-123.38752,POINT (-123.38752 48.4928)
1207,101319,2800 Blk Arbutus Rd,48.45935,-123.27582,POINT (-123.27582 48.45935)
1208,101320,Atkins Rd at Anya Lane,48.45646,-123.4674,POINT (-123.4674 48.45646)
1209,101321,Emily Carr Dr at Lohbrunner Rd W,48.49442,-123.36794,POINT (-123.36794 48.49442)
1210,101322,Atkins Rd at Anya Lane,48.45644,-123.4672,POINT (-123.4672 48.45644)
1211,101323,Emily Carr Dr at Lohbrunner Rd W,48.49404,-123.36835,POINT (-123.36835 48.49404)
1212,101324,Wilkinson Rd at Lindsay St,48.49119,-123.40058,POINT (-123.40058 48.49119)
1213,101325,Sooke Rd at Aldeane Ave,48.43978,-123.47811,POINT (-123.47811 48.43978)
1214,101326,Goldstream Ave at Wale Rd,48.44399,-123.47592,POINT (-123.47592 48.44399)
1215,101327,Majestic Dr at Wycliffe Pl,48.4898,-123.33028,POINT (-123.33028 48.4898)
1216,101328,Wilkinson Rd at Lindsay St,48.49225,-123.39988,POINT (-123.39988 48.49225)
1217,101329,Majestic Dr at Wycliffe Pl,48.49012,-123.32987,POINT (-123.32987 48.49012)
1218,101330,Goldstream Ave at Wale Rd,48.44358,-123.47505,POINT (-123.47505 48.44358)
1219,101331,Gordon Head Rd at Wenman Dr,48.4814,-123.30533,POINT (-123.30533 48.4814)
1220,101332,Gordon Head Rd at Sage Lane,48.48141,-123.30508,POINT (-123.30508 48.48141)
1221,101333,Chatterton Way at Royal Oak Ave,48.49463,-123.38463,POINT (-123.38463 48.49463)
1222,101334,West Shore Pky at Commander Crt,48.44156,-123.53619,POINT (-123.53619 48.44156)
1223,101335,Chatterton Way at Royal Oak Ave,48.4947,-123.38443,POINT (-123.38443 48.4947)
1224,101336,Benhomer Dr at Metchosin Rd,48.41705,-123.48341,POINT (-123.48341 48.41705)
1225,101337,Lagoon Rd at Metchosin Rd,48.42032,-123.48415,POINT (-123.48415 48.42032)
1226,101338,Metchosin Rd at Farview Rd,48.4188,-123.48414,POINT (-123.48414 48.4188)
1227,101339,Metchosin Rd at Benhomer Dr,48.4179,-123.48382,POINT (-123.48382 48.4179)
1228,101340,Lagoon Rd at Wickheim Rd,48.42019,-123.48408,POINT (-123.48408 48.42019)
1229,101341,Interurban Rd at Hector Rd,48.48911,-123.41806,POINT (-123.41806 48.48911)
1230,101342,Atkins Ave at Selica Rd,48.44765,-123.47696,POINT (-123.47696 48.44765)
1231,101343,Benhomer Dr at Swindell Cres,48.4172,-123.48441,POINT (-123.48441 48.4172)
1232,101344,Ferndale Rd at Houlihan Pl,48.48368,-123.30581,POINT (-123.30581 48.48368)
1233,101345,W Saanich Rd at Elk Lake Dr,48.49569,-123.38928,POINT (-123.38928 48.49569)
1234,101346,Majestic Dr at Ash Rd,48.49142,-123.32909,POINT (-123.32909 48.49142)
1235,101347,Interurban Rd at Hector Rd,48.48903,-123.41763,POINT (-123.41763 48.48903)
1236,101348,Atkins Ave at Selica Rd,48.44755,-123.47745,POINT (-123.47745 48.44755)
1237,101349,Ferndale Rd at Houlihan Pl,48.48345,-123.3055,POINT (-123.3055 48.48345)
1238,101350,Metchosin Rd at Farview Rd,48.41924,-123.48475,POINT (-123.48475 48.41924)
1239,101351,Chatterton Way at Broadmead Village,48.49656,-123.38355,POINT (-123.38355 48.49656)
1240,101352,W Saanich Rd at Elk Lake Dr,48.4958,-123.38964,POINT (-123.38964 48.4958)
1241,101353,Chatterton Way at Broadmead Village,48.49644,-123.38325,POINT (-123.38325 48.49644)
1242,101354,Majestic Dr at Ash Rd,48.49211,-123.32887,POINT (-123.32887 48.49211)
1243,101355,Tyndall Ave at Grandview Dr,48.48806,-123.31846,POINT (-123.31846 48.48806)
1244,101356,Emily Carr Dr at Rithetwood Dr,48.497,-123.36648,POINT (-123.36648 48.497)
1245,101357,Tyndall Ave at Ash Rd,48.48881,-123.31826,POINT (-123.31826 48.48881)
1246,101358,Grandview Dr at Ferndale Rd,48.48503,-123.30732,POINT (-123.30732 48.48503)
1247,101359,Grandview Dr at Ferndale Rd,48.48526,-123.30769,POINT (-123.30769 48.48526)
1248,101360,Wilkinson Rd at Greenlea Dr,48.49536,-123.39725,POINT (-123.39725 48.49536)
1249,101361,Ash Rd at Bissenden Pl,48.49115,-123.32407,POINT (-123.32407 48.49115)
1250,101362,Royal Oak Dr at Royal Oak Ave,48.4975,-123.37295,POINT (-123.37295 48.4975)
1251,101363,Ash Rd at Torquay Dr,48.4906,-123.32187,POINT (-123.32187 48.4906)
1252,101364,Wilkinson Rd at Greenlea Dr,48.49528,-123.39786,POINT (-123.39786 48.49528)
1253,101365,Camosun Interurban Loop,48.49054,-123.41874,POINT (-123.41874 48.49054)
1254,101366,Chatterton Way at Royal Oak Dr,48.49709,-123.37982,POINT (-123.37982 48.49709)
1255,101367,Ash Rd at Bissenden Pl,48.49144,-123.32467,POINT (-123.32467 48.49144)
1256,101368,Ash Rd at Torquay Dr,48.49071,-123.32177,POINT (-123.32177 48.49071)
1257,101369,Chatterton Way at Royal Oak Dr,48.49714,-123.38005,POINT (-123.38005 48.49714)
1258,101370,Royal Oak Dr at Chatterton Way,48.4975,-123.37764,POINT (-123.37764 48.4975)
1259,101371,Metchosin Rd at Painter Rd,48.42187,-123.48683,POINT (-123.48683 48.42187)
1260,101372,Royal Oak Dr at Royal Oak Ave,48.49774,-123.37395,POINT (-123.37395 48.49774)
1261,101373,Six Mile Rd at Thetis Lake,48.46288,-123.46741,POINT (-123.46741 48.46288)
1262,101374,Atkins Ave at Crystalview Dr,48.45005,-123.47812,POINT (-123.47812 48.45005)
1263,101375,Interurban Rd at Camosun College,48.49069,-123.4193,POINT (-123.4193 48.49069)
1264,101376,Metchosin Rd at Painter Rd,48.42147,-123.4868,POINT (-123.4868 48.42147)
1265,101377,Atkins Ave at Crystalview Dr,48.44997,-123.47828,POINT (-123.47828 48.44997)
1266,101378,Goldstream Ave at Kristina Pl,48.44526,-123.48108,POINT (-123.48108 48.44526)
1267,101379,Ferndale Rd at Saltair Cres,48.48633,-123.30789,POINT (-123.30789 48.48633)
1268,101380,Goldstream Ave at Kristina Pl,48.44552,-123.48165,POINT (-123.48165 48.44552)
1269,101381,Royal Oak Dr at Falaise Cres,48.49804,-123.3806,POINT (-123.3806 48.49804)
1270,101382,Royal Oak Dr at Tanglewood Cres,48.49846,-123.36955,POINT (-123.36955 48.49846)
1271,101383,Cordova Bay Rd at Ash Rd,48.49584,-123.33605,POINT (-123.33605 48.49584)
1272,101384,Emily Carr Dr at Carolwood Pl,48.49844,-123.36608,POINT (-123.36608 48.49844)
1273,101385,Benhomer Dr at Tibbitt Cres,48.41781,-123.4875,POINT (-123.4875 48.41781)
1274,101386,VITP Main Entrance,48.49387,-123.40991,POINT (-123.40991 48.49387)
1275,101387,Cordova Bay Rd at Ash Rd,48.49589,-123.33586,POINT (-123.33586 48.49589)
1276,101388,Metchosin Rd at Terrahue Rd,48.42418,-123.48829,POINT (-123.48829 48.42418)
1277,101389,Wilkinson Rd at Travino Lane,48.49725,-123.39488,POINT (-123.39488 48.49725)
1278,101390,Ferndale Rd at Saltair Cres,48.4867,-123.30757,POINT (-123.30757 48.4867)
1279,101391,Markham St at VITP,48.49421,-123.4118,POINT (-123.4118 48.49421)
1280,101392,Markham St at W Saanich Rd,48.50019,-123.40325,POINT (-123.40325 48.50019)
1281,101393,Royal Oak Dr at Tanglewood Cres,48.4987,-123.36937,POINT (-123.36937 48.4987)
1282,101394,Markham St at W Saanich Rd,48.50005,-123.40312,POINT (-123.40312 48.50005)
1283,101395,Markham St at VITP,48.49445,-123.41161,POINT (-123.41161 48.49445)
1284,101396,Tyndall Ave at Leabrook Pl,48.49042,-123.31711,POINT (-123.31711 48.49042)
1285,101397,Wilkinson Rd at Travino Lane,48.49721,-123.39472,POINT (-123.39472 48.49721)
1286,101398,Benhomer Dr at Painter Rd,48.41827,-123.48876,POINT (-123.48876 48.41827)
1287,101399,W Saanich Rd at Pipeline Rd,48.49776,-123.39222,POINT (-123.39222 48.49776)
1288,101401,Royal Oak Exch Bay I,48.49863,-123.38425,POINT (-123.38425 48.49863)
1289,101402,Royal Oak Dr at Falaise Dr,48.49871,-123.38214,POINT (-123.38214 48.49871)
1290,101403,Markham St at Quick's Bottom Park,48.49701,-123.40493,POINT (-123.40493 48.49701)
1291,101404,Emily Carr Dr at Royal Oak Dr,48.49921,-123.36684,POINT (-123.36684 48.49921)
1292,101405,Tyndall Ave at Barrie Rd,48.491,-123.31697,POINT (-123.31697 48.491)
1293,101406,Markham St at Quick's Bottom Park,48.49638,-123.40546,POINT (-123.40546 48.49638)
1294,101407,Royal Oak Exch Bay H,48.4987,-123.38597,POINT (-123.38597 48.4987)
1295,101409,Painter Rd at Benhomer Dr,48.41719,-123.48956,POINT (-123.48956 48.41719)
1296,101410,Ferndale Rd at Seawood Terr,48.49112,-123.31543,POINT (-123.31543 48.49112)
1297,101411,Interurban Rd at Hughes Rd,48.49164,-123.41977,POINT (-123.41977 48.49164)
1298,101412,Royal Oak Dr at W Saanich Rd,48.4985,-123.39315,POINT (-123.39315 48.4985)
1299,101413,Royal Oak Dr at Amblewood Dr,48.49992,-123.36712,POINT (-123.36712 48.49992)
1300,101416,Royal Oak Exch Bay E,48.49915,-123.38738,POINT (-123.38738 48.49915)
1301,101417,Painter Rd at Dressler Rd,48.41705,-123.48985,POINT (-123.48985 48.41705)
1302,101418,Royal Oak Dr at Emily Carr Dr,48.49988,-123.36691,POINT (-123.36691 48.49988)
1303,101419,Sooke Rd at Acacia Dr,48.43704,-123.4866,POINT (-123.4866 48.43704)
1304,101420,Ferndale Rd at Seawood Terr,48.49114,-123.315,POINT (-123.315 48.49114)
1305,101421,Ferndale Rd at Pomona Way,48.49009,-123.3116,POINT (-123.3116 48.49009)
1306,101422,Ferndale Rd at Pauls Terr,48.48841,-123.30699,POINT (-123.30699 48.48841)
1307,101423,Ferndale Rd at Pauls Terr,48.48832,-123.30721,POINT (-123.30721 48.48832)
1308,101425,Sooke Rd at Mount View Ave,48.43672,-123.48745,POINT (-123.48745 48.43672)
1309,101426,Ferndale Rd at Whispering Oak Dr,48.49029,-123.31181,POINT (-123.31181 48.49029)
1310,101427,Metchosin Rd at Wishart Rd,48.42605,-123.49037,POINT (-123.49037 48.42605)
1311,101428,Ferndale Rd at Vantreight Dr,48.48922,-123.30841,POINT (-123.30841 48.48922)
1312,101429,Royal Oak Dr at Pipeline Rd,48.49916,-123.39216,POINT (-123.39216 48.49916)
1313,101431,Ferndale Rd at Vantreight Dr,48.48937,-123.30845,POINT (-123.30845 48.48937)
1314,101433,Wishart Rd at Terrahue Rd,48.42465,-123.49145,POINT (-123.49145 48.42465)
1315,101434,Interurban Rd at Conway Rd,48.49349,-123.41965,POINT (-123.41965 48.49349)
1316,101435,Interurban Rd at Conway Rd,48.49358,-123.41946,POINT (-123.41946 48.49358)
1317,101436,Metchosin Rd at Wishart Rd,48.42721,-123.49157,POINT (-123.49157 48.42721)
1318,101437,Sooke Rd at Ledsham Rd,48.43536,-123.48986,POINT (-123.48986 48.43536)
1319,101438,Elk Lake Dr at Commonwealth Place,48.50119,-123.38619,POINT (-123.38619 48.50119)
1320,101439,Elk Lake Dr at Commonwealth Place,48.50053,-123.38693,POINT (-123.38693 48.50053)
1321,101440,Royal Oak Dr at Lochside Dr,48.50135,-123.36261,POINT (-123.36261 48.50135)
1322,101441,400 Blk Dressler Rd,48.41645,-123.49252,POINT (-123.49252 48.41645)
1323,101442,Atkins Ave at Westwind Dr,48.45001,-123.48435,POINT (-123.48435 48.45001)
1324,101443,Sooke Rd at Kelly Rd,48.43546,-123.48996,POINT (-123.48996 48.43546)
1325,101444,Wishart Rd at Tipton Ave,48.42197,-123.49297,POINT (-123.49297 48.42197)
1326,101445,Metchosin Rd at Laren Rd,48.42787,-123.49259,POINT (-123.49259 48.42787)
1327,101446,Royal Oak Dr at Lochside Dr,48.50176,-123.36086,POINT (-123.36086 48.50176)
1328,101447,400 Blk Dressler Rd,48.41654,-123.4924,POINT (-123.4924 48.41654)
1329,101448,Royal Oak Exch Bay G,48.49887,-123.38696,POINT (-123.38696 48.49887)
1330,101449,Markham St at Parking Lot 3,48.49297,-123.41425,POINT (-123.41425 48.49297)
1331,101450,Metchosin Rd at Laren Rd,48.42806,-123.49258,POINT (-123.49258 48.42806)
1332,101451,Metchosin Rd at Farhill Rd,48.39999,-123.49053,POINT (-123.49053 48.39999)
1333,101452,Kelly Rd at Sooke Rd,48.43524,-123.492,POINT (-123.492 48.43524)
1334,101453,Sooke Rd at Heatherly Rd,48.4344,-123.49229,POINT (-123.49229 48.4344)
1335,101454,Royal Oak Dr at McMorran Way,48.50256,-123.3594,POINT (-123.3594 48.50256)
1336,101455,Metchosin Rd at Farhill Rd,48.40009,-123.4907,POINT (-123.4907 48.40009)
1337,101456,Goldstream Ave at Grainger Rd,48.44625,-123.48746,POINT (-123.48746 48.44625)
1338,101457,Selwyn Rd at Selwyn Oaks Pl,48.45046,-123.48584,POINT (-123.48584 48.45046)
1339,101458,Wishart Rd at Dressler Rd,48.41685,-123.49445,POINT (-123.49445 48.41685)
1340,101459,Markham St at Parking Lot 3,48.49302,-123.41469,POINT (-123.41469 48.49302)
1341,101460,Kelly Rd at Sooke Rd,48.43528,-123.49267,POINT (-123.49267 48.43528)
1342,101461,Interurban Rd at Delmar Pl,48.49521,-123.41938,POINT (-123.41938 48.49521)
1343,101462,Selwyn Rd at Selwyn Oaks Pl,48.45041,-123.48602,POINT (-123.48602 48.45041)
1344,101463,Sooke Rd at Ridley Dr,48.43427,-123.49308,POINT (-123.49308 48.43427)
1345,101464,Wishart Rd at Stornoway Dr,48.41882,-123.49501,POINT (-123.49501 48.41882)
1346,101466,Wishart Rd at Webb Pl,48.41791,-123.4951,POINT (-123.4951 48.41791)
1347,101467,Goldstream Ave at Grainger Rd,48.44642,-123.48772,POINT (-123.48772 48.44642)
1348,101468,Wishart Rd at Cairndale Rd,48.42041,-123.49537,POINT (-123.49537 48.42041)
1349,101469,Colwood Exch Bay D,48.44511,-123.46636,POINT (-123.46636 48.44511)
1350,101470,Wishart Rd at Rockwood Terr,48.4161,-123.4956,POINT (-123.4956 48.4161)
1351,101471,Selwyn Rd at Downhome Dr,48.45242,-123.48604,POINT (-123.48604 48.45242)
1352,101472,Royal Oak Dr at Firbank Lane,48.50332,-123.35642,POINT (-123.35642 48.50332)
1353,101473,Metchosin Rd at Cedarcrest Dr,48.43078,-123.49489,POINT (-123.49489 48.43078)
1354,101474,Wishart Rd at Salton Dr,48.41732,-123.49563,POINT (-123.49563 48.41732)
1355,101475,Cordova Bay Rd at Mt Douglas Park,48.50171,-123.34332,POINT (-123.34332 48.50171)
1356,101476,Cordova Bay Rd at Mt Douglas Park,48.50253,-123.344,POINT (-123.344 48.50253)
1357,101477,Elk Lake Dr at Marsett Pl,48.50401,-123.38564,POINT (-123.38564 48.50401)
1358,101478,Elk Lake Dr at Marsett Pl,48.50331,-123.3859,POINT (-123.3859 48.50331)
1359,101479,Metchosin Rd at Sooke Rd,48.43199,-123.49535,POINT (-123.49535 48.43199)
1360,101480,Sooke Rd at Metchosin Rd,48.43134,-123.49531,POINT (-123.49531 48.43134)
1361,101481,Royal Oak Dr at Blenkinsop Rd,48.50367,-123.35516,POINT (-123.35516 48.50367)
1362,101482,Stornoway Dr at Strathdee Pl,48.41858,-123.49641,POINT (-123.49641 48.41858)
1363,101483,Cordova Bay Rd at Lavinia Lane,48.5033,-123.34953,POINT (-123.34953 48.5033)
1364,101484,Selwyn Rd at Downhome Dr,48.45312,-123.48652,POINT (-123.48652 48.45312)
1365,101485,Cordova Bay Rd at Lavinia Lane,48.50344,-123.34958,POINT (-123.34958 48.50344)
1366,101486,Kelly Rd at Metchosin Rd,48.43583,-123.49476,POINT (-123.49476 48.43583)
1367,101487,Cairndale Rd at Wishart Rd,48.41988,-123.49723,POINT (-123.49723 48.41988)
1368,101488,Kelly Rd at Adye Rd,48.43625,-123.49595,POINT (-123.49595 48.43625)
1369,101489,West Shore Pky at Ed Nixon Lane,48.45428,-123.54132,POINT (-123.54132 48.45428)
1370,101490,Interurban Rd at Viaduct Ave W,48.49852,-123.41944,POINT (-123.41944 48.49852)
1371,101491,West Shore Pky at Kettle Lake Dr,48.4537,-123.54171,POINT (-123.54171 48.4537)
1372,101492,Selwyn Rd at Mill Hill Rd,48.4557,-123.48668,POINT (-123.48668 48.4557)
1373,101493,Interurban Rd at Viaduct Ave W,48.49911,-123.41917,POINT (-123.41917 48.49911)
1374,101494,Selwyn Rd at Mill Hill Rd,48.45603,-123.4871,POINT (-123.4871 48.45603)
1375,101495,Cairndale Rd at Brenda Lane,48.42035,-123.49924,POINT (-123.49924 48.42035)
1376,101496,Wishart Rd at Gurunank Lane,48.41178,-123.49857,POINT (-123.49857 48.41178)
1377,101498,Stornoway Dr at Saint Troy Pl,48.41898,-123.49948,POINT (-123.49948 48.41898)
1378,101499,Metchosin Rd at Duke Rd E,48.39854,-123.49453,POINT (-123.49453 48.39854)
1379,101500,Quayle Rd at Beaver Rd,48.50142,-123.41394,POINT (-123.41394 48.50142)
1380,101501,3800 Blk Sooke Rd,48.41133,-123.58589,POINT (-123.58589 48.41133)
1381,101502,Duke Rd E at Haystock Rd,48.39712,-123.49547,POINT (-123.49547 48.39712)
1382,101503,Beaver Rd at Quayle Rd,48.50162,-123.41384,POINT (-123.41384 48.50162)
1383,101504,Metchosin Rd at Duke Rd E,48.39859,-123.49544,POINT (-123.49544 48.39859)
1384,101505,Sooke Rd at Lynnlark Pl,48.43168,-123.4989,POINT (-123.4989 48.43168)
1385,101506,Duke Rd E at Haystock Rd,48.39682,-123.49574,POINT (-123.49574 48.39682)
1386,101507,Goldstream Ave at Aldwynd Rd,48.44692,-123.49408,POINT (-123.49408 48.44692)
1387,101508,Wishart Rd at Royal Bay Dr,48.4094,-123.49987,POINT (-123.49987 48.4094)
1388,101509,Kelly Rd at Pickford Rd,48.43679,-123.49859,POINT (-123.49859 48.43679)
1389,101510,Selwyn Rd at Wentwich Rd,48.45669,-123.48888,POINT (-123.48888 48.45669)
1390,101511,Latoria Rd at Wishart Rd,48.40649,-123.50116,POINT (-123.50116 48.40649)
1391,101512,Cordova Bay Rd at Mysty Woods,48.50616,-123.35539,POINT (-123.35539 48.50616)
1392,101513,Goldstream Ave at Aldwynd Rd,48.4471,-123.49425,POINT (-123.49425 48.4471)
1393,101514,Cordova Bay Rd at Timber Lane,48.50683,-123.35612,POINT (-123.35612 48.50683)
1394,101515,Stornoway Dr at Cairndale Rd,48.42099,-123.50159,POINT (-123.50159 48.42099)
1395,101516,Veterans Memorial Pky at Goldstream Ave,48.44609,-123.49604,POINT (-123.49604 48.44609)
1396,101517,Duke Rd E at Dutnall Rd,48.39361,-123.4957,POINT (-123.4957 48.39361)
1397,101518,Selwyn Rd at Wentwich Rd,48.45705,-123.48988,POINT (-123.48988 48.45705)
1398,101519,Kelly Rd at Pickford Rd,48.43719,-123.49965,POINT (-123.49965 48.43719)
1399,101520,Veterans Memorial Pky at Station Ave,48.44597,-123.49652,POINT (-123.49652 48.44597)
1400,101521,Veterans Memorial Pky at Wagar Ave,48.45025,-123.49507,POINT (-123.49507 48.45025)
1401,101522,Duke Rd E at Dutnall Rd,48.39306,-123.4961,POINT (-123.4961 48.39306)
1402,101523,Cordova Bay Rd at Galey Way,48.50833,-123.35812,POINT (-123.35812 48.50833)
1403,101524,Beaver Lake Rd at W Saanich Rd,48.50501,-123.40793,POINT (-123.40793 48.50501)
1404,101525,Veterans Memorial Pky at Wagar Ave,48.45042,-123.49546,POINT (-123.49546 48.45042)
1405,101526,Quayle Rd at Elk Rd,48.50264,-123.41859,POINT (-123.41859 48.50264)
1406,101527,Veterans Memorial Pky at Sooke Rd,48.42804,-123.50235,POINT (-123.50235 48.42804)
1407,101528,Quayle Rd at Elk Rd,48.50275,-123.41854,POINT (-123.41854 48.50275)
1408,101529,Cordova Bay Rd at Galey Way,48.50851,-123.35811,POINT (-123.35811 48.50851)
1409,101530,Veterans Memorial Pky at Sooke Rd,48.43048,-123.50284,POINT (-123.50284 48.43048)
1410,101531,Veterans Memorial Pky at Cairndale Rd,48.42191,-123.50381,POINT (-123.50381 48.42191)
1411,101532,Veterans Memorial Pky at Cairndale Rd,48.42129,-123.50362,POINT (-123.50362 48.42129)
1412,101533,Latoria Rd at Wishart Rd,48.40664,-123.50259,POINT (-123.50259 48.40664)
1413,101534,Langford Exch Bay B,48.44546,-123.50503,POINT (-123.50503 48.44546)
1414,101535,Veterans Memorial Pky at Marlisa Pl,48.45251,-123.4952,POINT (-123.4952 48.45251)
1415,101536,Beaver Lake Rd at W Saanich Rd,48.50513,-123.40803,POINT (-123.40803 48.50513)
1416,101537,Duke Rd E at Chapel Heights Dr,48.39097,-123.49701,POINT (-123.49701 48.39097)
1417,101538,Elk Lake Dr at Beaver Lake Rd,48.50953,-123.38449,POINT (-123.38449 48.50953)
1418,101539,Goldstream Ave at Bryn Maur Rd,48.4481,-123.49741,POINT (-123.49741 48.4481)
1419,101540,Elk Lake Dr at Beaver Lake Rd,48.50925,-123.38474,POINT (-123.38474 48.50925)
1420,101541,Strandlund Ave at Duncan Pl,48.45684,-123.49281,POINT (-123.49281 48.45684)
1421,101542,Langford Exch Bay C,48.44554,-123.50468,POINT (-123.50468 48.44554)
1422,101543,Strandlund Ave at Duncan Pl,48.45663,-123.49347,POINT (-123.49347 48.45663)
1423,101544,Treanor Ave at Kyle Pl,48.4656,-123.4868,POINT (-123.4868 48.4656)
1424,101545,Duke Rd E at Chapel Heights Dr,48.3905,-123.49755,POINT (-123.49755 48.3905)
1425,101546,Goldstream Ave at Claude Rd,48.44893,-123.49901,POINT (-123.49901 48.44893)
1426,101548,Sooke Rd at Fulton Rd,48.42992,-123.50558,POINT (-123.50558 48.42992)
1427,101549,Langford Pky at City Centre Park,48.44337,-123.51966,POINT (-123.51966 48.44337)
1428,101550,Cordova Bay Rd at Sunnygrove Terr,48.51068,-123.36173,POINT (-123.36173 48.51068)
1429,101551,3700 Blk Duke Rd E,48.38916,-123.49831,POINT (-123.49831 48.38916)
1430,101552,Sooke Rd at Fulton Rd,48.4297,-123.50545,POINT (-123.50545 48.4297)
